Administration,Avis,Adresses,Dates,Régions,Latitudes,Longitudes,Processing,Labels,Topics
Commissariat de Police de Dunkerque,"La réception de cellule est pas top pas nettoyé, petit déjeuner servis en retard, colocataire bruyant, trop d’aller retour pour le dépôt du procès verbal, bref à éviter. Surtout le gardien de nuit pas assez drôle réagit très mal aux blagues de mauvais goût du type « pet dans la geul »","60 Quai des Hollandais, 59140 Dunkerque",il y a 2 ans, Hauts-de-France,50.1024606,2.7247515,"['réception', 'cellule', 'top', 'nettoyé', 'petit', 'déjeuner', 'servis', 'retard', 'colocataire', 'bruyant', 'trop', 'aller', 'retour', 'dépôt', 'procès', 'verbal', 'bref', 'éviter', 'surtout', 'gardien', 'nuit', 'assez', 'drôle', 'réagit', 'très', 'mal', 'blagues', 'mauvais', 'goût', 'type', 'pet', 'geul']",Négatif,réception cellule top nettoyé
Commissariat de Police de Dunkerque,"fonctionnaires de mer*de ! ils sont pas accueillants, sans empathie, vous laissent attendre 3heures et en plus ils parlent mal !! il faut une réforme de la police ... dans quasiment tous les commissariats c'est pareil !","60 Quai des Hollandais, 59140 Dunkerque",il y a 2 ans, Hauts-de-France,50.1024606,2.7247515,"['fonctionnaires', 'mer', 'accueillants', 'sans', 'empathie', 'laissent', 'attendre', 'heures', 'plus', 'parlent', 'mal', 'faut', 'réforme', 'police', 'quasiment', 'tous', 'commissariats', 'pareil']",Négatif,fonctionnaires mer accueillants sans
Commissariat de Police de Dunkerque,Mdrrrr les gens qui commente vous étés des tueur perso celui là je l'ai pas fait mais perso m'a barquette préférée c'est le riz poulet curry🤣🤣🤣🤣🤣🤣🤣 …,"60 Quai des Hollandais, 59140 Dunkerque",il y a 1 an, Hauts-de-France,50.1024606,2.7247515,"['mdrrrr', 'gens', 'commente', 'tueur', 'perso', 'celui', 'là', 'fait', 'perso', 'barquette', 'préférée', 'riz', 'poulet', 'curry']",Négatif,perso mdrrrr gens commente
Commissariat de Police de Dunkerque,"J'ai téléphoné pour savoir si ma concubine n'était pas dans leur locaux on m'a répondu comme un malpropre sans me donner la réponse,abus de pouvoir encore une fois !!!!","60 Quai des Hollandais, 59140 Dunkerque",il y a 1 an, Hauts-de-France,50.1024606,2.7247515,"['téléphoné', 'savoir', 'si', 'concubine', 'locaux', 'répondu', 'comme', 'malpropre', 'sans', 'donner', 'réponse', 'abus', 'pouvoir', 'encore', 'fois']",Négatif,téléphoné savoir si concubine
Commissariat de Police de Dunkerque,Je ne connais absolument pas le comico mes avec les commentaire des gens je me tape des barre jpp,"60 Quai des Hollandais, 59140 Dunkerque",il y a 2 ans, Hauts-de-France,50.1024606,2.7247515,"['connais', 'absolument', 'comico', 'commentaire', 'gens', 'tape', 'barre', 'jpp']",Négatif,connais absolument comico commentaire
Commissariat de Police de Dunkerque,J’ai jamais vu un commissariat aussi sale que celui de Dunkerque à vomir même,"60 Quai des Hollandais, 59140 Dunkerque",il y a 1 an, Hauts-de-France,50.1024606,2.7247515,"['jamais', 'vu', 'commissariat', 'aussi', 'sale', 'celui', 'dunkerque', 'vomir']",Négatif,jamais vu commissariat aussi
Commissariat de Police de Dunkerque,"Je ne connais pas du tout ce commissariat, je suis simplement venu chercher le commentaire du gars 🤣
Comme tout le monde je suppose …","60 Quai des Hollandais, 59140 Dunkerque",il y a 2 ans, Hauts-de-France,50.1024606,2.7247515,"['connais', 'commissariat', 'simplement', 'venu', 'chercher', 'commentaire', 'gars', 'comme', 'monde', 'suppose']",Négatif,connais commissariat simplement venu
Commissariat de Police de Dunkerque,"Je ne sais pas, j'ai jamais été.","60 Quai des Hollandais, 59140 Dunkerque",il y a 2 ans, Hauts-de-France,50.1024606,2.7247515,"['sais', 'jamais']",Négatif,sais jamais
Commissariat de Police de Dunkerque,Qui est là depuis l'annonce sur Twitter ?😂😂 …,"60 Quai des Hollandais, 59140 Dunkerque",il y a 2 ans, Hauts-de-France,50.1024606,2.7247515,"['là', 'depuis', 'annonce', 'twitter']",Négatif,là depuis annonce twitter
Commissariat de Police de Dunkerque,Il est où le tweet du gars lol,"60 Quai des Hollandais, 59140 Dunkerque",il y a 2 ans, Hauts-de-France,50.1024606,2.7247515,"['où', 'tweet', 'gars', 'lol']",Négatif,où tweet gars lol
Commissariat de police de Lille - Secteur Fives,"J’arrive pour faire valider une procuration (opération qui prends 2mn en tout et pour tout). On me dit : désolé monsieur on ferme à 17h30.  Moi : bah il est 17h15, là… Eux : Ah oui mais mais ça va être trop long. Faut aller au commissariat …","88 Rue de Lannoy, 59000 Lille",il y a 11 mois, Hauts-de-France,50.1024606,2.7247515,"['arrive', 'faire', 'valider', 'procuration', 'opération', 'prends', 'mn', 'dit', 'désolé', 'monsieur', 'ferme', 'bah', 'là', 'ah', 'oui', 'ça', 'va', 'être', 'trop', 'long', 'faut', 'aller', 'commissariat']",Négatif,arrive faire valider procuration
Commissariat de police de Lille - Secteur Fives,"Plainte déposée en mars 2021 pour piratage et cyberharcèlement par deux pages humoristiques Facebook et du personnel d'une radio belge. Aucune nouvelle 14 mois après. Est-ce que ça vaut la peine de leur annoncer qu'une deuxième radio, …","88 Rue de Lannoy, 59000 Lille",il y a 1 an, Hauts-de-France,50.1024606,2.7247515,"['plainte', 'déposée', 'mars', 'piratage', 'cyberharcèlement', 'deux', 'pages', 'humoristiques', 'facebook', 'personnel', 'radio', 'belge', 'aucune', 'nouvelle', 'mois', 'après', 'ça', 'vaut', 'peine', 'annoncer', 'deuxième', 'radio']",Négatif,radio plainte déposée mars
Commissariat de police de Lille - Secteur Fives,"Une jeune Femme m accueille ce vendredi dans un bureau enfumé de cigarette électronique. Elle ne porte pas de masque . Pas un bonjour rien .. elle me demande de pas bouger de la ""ligne limite "" alors que j ai un masque et je le comprends... …","88 Rue de Lannoy, 59000 Lille",il y a 2 ans, Hauts-de-France,50.1024606,2.7247515,"['jeune', 'femme', 'accueille', 'vendredi', 'bureau', 'enfumé', 'cigarette', 'électronique', 'porte', 'masque', 'bonjour', 'rien', 'demande', 'bouger', 'ligne', 'limite', 'alors', 'masque', 'comprends']",Négatif,masque jeune femme accueille
Commissariat de police de Lille - Secteur Fives,"3 soir de suite qu'il n'y a personne à 17 h alors que le commissariat est sensé fermer à 18 h, extrêmement pratique lorsqu'il faut faire une procuration…","88 Rue de Lannoy, 59000 Lille",il y a 1 an, Hauts-de-France,50.1024606,2.7247515,"['soir', 'suite', 'personne', 'alors', 'commissariat', 'sensé', 'fermer', 'extrêmement', 'pratique', 'lorsqu', 'faut', 'faire', 'procuration']",Négatif,soir suite personne alors
Commissariat de police de Lille - Secteur Fives,"Il est pas encore 18h, faut bosser là 🤣 …","88 Rue de Lannoy, 59000 Lille",il y a 1 an, Hauts-de-France,50.1024606,2.7247515,"['encore', 'faut', 'bosser', 'là']",Négatif,encore faut bosser là
Commissariat de police d'Arras,"Venue nous chercher vers 16h. Assez agressifs,  peux bavard sur l'endroit où nous allions. Une fois arrivé sur place croyant a une surprise  mais hotel non propre et personnelle  ne répondant pas au appel instant, impossibilité d'aller au toilette comme on le veux et aucun buffet a volonté  mais une spécialité culinaire très particulière.  Je ne recommande pas et de plus pose beaucoup de question très personnelle.  A fuir.","18 Bd de la Liberté, 62000 Arras",il y a 8 mois, Hauts-de-France,50.1024606,2.7247515,"['venue', 'chercher', 'vers', 'assez', 'agressifs', 'peux', 'bavard', 'endroit', 'où', 'allions', 'fois', 'arrivé', 'place', 'croyant', 'surprise', 'hotel', 'non', 'propre', 'personnelle', 'répondant', 'appel', 'instant', 'impossibilité', 'aller', 'toilette', 'comme', 'veux', 'aucun', 'buffet', 'volonté', 'spécialité', 'culinaire', 'très', 'particulière', 'recommande', 'plus', 'pose', 'beaucoup', 'question', 'très', 'personnelle', 'fuir']",Négatif,personnelle très venue chercher
Commissariat de police d'Arras,"Agents désagréables, ça ne bosse pas difficilement à part fumer et boire du café.
Ils font les grands à mettre en garde à vue pour des faits minimes. Les grands délits sont moins pris au sérieux","18 Bd de la Liberté, 62000 Arras",il y a 10 mois, Hauts-de-France,50.1024606,2.7247515,"['agents', 'désagréables', 'ça', 'bosse', 'difficilement', 'part', 'fumer', 'boire', 'café', 'font', 'grands', 'mettre', 'garde', 'vue', 'faits', 'minimes', 'grands', 'délits', 'moins', 'pris', 'sérieux']",Négatif,grands agents désagréables ça
Commissariat de police d'Arras,"Après avoir téléphoné deux fois au 17 pour tapage nocturne, à 01h20 puis une seconde fois à 02h50 toujours aucune intervention et il est 04h20. Je commence à me dire que mes impôts ne servent à rien.","18 Bd de la Liberté, 62000 Arras",il y a 10 mois, Hauts-de-France,50.1024606,2.7247515,"['après', 'avoir', 'téléphoné', 'deux', 'fois', 'tapage', 'nocturne', 'puis', 'seconde', 'fois', 'toujours', 'aucune', 'intervention', 'commence', 'dire', 'impôts', 'servent', 'rien']",Négatif,fois après avoir téléphoné
Commissariat de police d'Arras,"2 fois que ma sœur vient cette semaine pour porter plainte contre agression, le gars a essayé de le violer avant qu'elle ait pu s'échappe et ils ne prennent même pas la plainte ?! Je ne savais pas que vous étiez juge aussi.","18 Bd de la Liberté, 62000 Arras",il y a 1 an, Hauts-de-France,50.1024606,2.7247515,"['fois', 'sœur', 'vient', 'cette', 'semaine', 'porter', 'plainte', 'contre', 'agression', 'gars', 'essayé', 'violer', 'avant', 'pu', 'échappe', 'prennent', 'plainte', 'savais', 'juge', 'aussi']",Négatif,plainte fois sœur vient
Commissariat de police d'Arras,"Même en étant victime amis des animaux bonjour
Enfermé avec des punaises de lit vous ramener le tout chez vous
On vous propose de manger dans une ambiance qui pus l urine et si vous refusez …","18 Bd de la Liberté, 62000 Arras",il y a 9 mois, Hauts-de-France,50.1024606,2.7247515,"['victime', 'amis', 'animaux', 'bonjour', 'enfermé', 'punaises', 'lit', 'ramener', 'chez', 'propose', 'manger', 'ambiance', 'pus', 'urine', 'si', 'refusez']",Négatif,victime amis animaux bonjour
Commissariat de police d'Arras,"Personnes exécrables, semblent peu concentrées sur leur travail et absolument pas formées sur certains cas de figure. Juste en restant dans le hall j'ai vu un policier aboyer sur une pauvre jeune fille en état de choc. La justice ne m'a pas du tout aidée","18 Bd de la Liberté, 62000 Arras",il y a 1 an, Hauts-de-France,50.1024606,2.7247515,"['personnes', 'exécrables', 'semblent', 'peu', 'concentrées', 'travail', 'absolument', 'formées', 'certains', 'cas', 'figure', 'juste', 'restant', 'hall', 'vu', 'policier', 'aboyer', 'pauvre', 'jeune', 'fille', 'état', 'choc', 'justice', 'aidée']",Négatif,personnes exécrables semblent peu
Commissariat de police d'Arras,"Une catastrophe, je me trouve dans un cadre de harcèlement sur Facebook, tien n'y fait, on m'as dit 《vous avez qu'à supprimer votre compte comme çà vous aurez la paix》 pour résumer c'est plus facile pour lui de dire ça comme ça ça travail …","18 Bd de la Liberté, 62000 Arras",il y a 1 an, Hauts-de-France,50.1024606,2.7247515,"['catastrophe', 'trouve', 'cadre', 'harcèlement', 'facebook', 'tien', 'fait', 'dit', 'supprimer', 'compte', 'comme', 'çà', 'paix', 'résumer', 'plus', 'facile', 'dire', 'ça', 'comme', 'ça', 'ça', 'travail']",Négatif,ça comme catastrophe trouve
Commissariat de police d'Arras,"Écœurant.
- Monsieur on recevra votre plainte dans quelques semaines.
- Mais j’ai retrouvé la personne qui m’a volé mon ordinateur près de chez vous …","18 Bd de la Liberté, 62000 Arras",il y a 1 an, Hauts-de-France,50.1024606,2.7247515,"['écœurant', 'monsieur', 'recevra', 'plainte', 'quelques', 'semaines', 'retrouvé', 'personne', 'volé', 'ordinateur', 'près', 'chez']",Négatif,écœurant monsieur recevra plainte
Commissariat de police d'Arras,"L'agent d'acceuil est exécrable.
Aucune considération.
Souvent le même. On comprends pourquoi il est à l'accueil et pas en patrouille","18 Bd de la Liberté, 62000 Arras",il y a 1 an, Hauts-de-France,50.1024606,2.7247515,"['agent', 'acceuil', 'exécrable', 'aucune', 'considération', 'souvent', 'comprends', 'pourquoi', 'accueil', 'patrouille']",Négatif,agent acceuil exécrable aucune
Commissariat de Police de Douai,"En ce jour, je suis allée au commissariat de Douai, et l'attente a l'entrée longue par contre sortie au bout de 2 minutes !
Venue porter plainte et apparemment sa se fait pas là, mais directement au palais de justice, je m'y rend. Et le Palais qui me répond non c'est au commissariat mais je vous donne la petite carte du procureur !
Perte de temps !","150 Rue Saint-Sulpice, 59500 Douai",il y a 8 mois, Hauts-de-France,50.1024606,2.7247515,"['jour', 'allée', 'commissariat', 'douai', 'attente', 'entrée', 'longue', 'contre', 'sortie', 'bout', 'minutes', 'venue', 'porter', 'plainte', 'apparemment', 'fait', 'là', 'directement', 'palais', 'justice', 'rend', 'palais', 'répond', 'non', 'commissariat', 'donne', 'petite', 'carte', 'procureur', 'perte', 'temps']",Négatif,commissariat palais jour allée
Commissariat de Police de Douai,"Mes deux cousin on étaient visités cette hôtel. pendant le trajet , un agent a roulé avec la voiture de mon cousin pour kiffer je pense qu’il en avait marre de partenaire ( je le comprends)😂 arrivé en chambre le service étais à désirer …","150 Rue Saint-Sulpice, 59500 Douai",il y a 1 an, Hauts-de-France,50.1024606,2.7247515,"['deux', 'cousin', 'visités', 'cette', 'hôtel', 'pendant', 'trajet', 'agent', 'roulé', 'voiture', 'cousin', 'kiffer', 'pense', 'marre', 'partenaire', 'comprends', 'arrivé', 'chambre', 'service', 'désirer']",Négatif,cousin deux visités cette
Commissariat de Police de Douai,J'ai passer une nuit au poste étant plus jeune je vous cache pas que j'ai connu mieu au niveau des lits je trouve le matelas trop dure et j'ai du réclamer une couverture car à mon arrivé surpris aucune de prévus. Je peu comprendre que y a …,"150 Rue Saint-Sulpice, 59500 Douai",il y a 1 an, Hauts-de-France,50.1024606,2.7247515,"['passer', 'nuit', 'poste', 'plus', 'jeune', 'cache', 'connu', 'mieu', 'niveau', 'lits', 'trouve', 'matelas', 'trop', 'dure', 'réclamer', 'couverture', 'car', 'arrivé', 'surpris', 'aucune', 'prévus', 'peu', 'comprendre']",Négatif,passer nuit poste plus
Commissariat de Police de Douai,"J’ai déposé une plainte en juin pour tapage, j’ai envoyé la plainte à la sous préfecture, mairie, commissariat de douai et les logements sociaux ! Les seuls avoir pris en compte mes plaintes sont que la sous préfecture et le commissariat le reste c’est le néant total ! Je les remercies pour ça","150 Rue Saint-Sulpice, 59500 Douai",il y a 10 mois, Hauts-de-France,50.1024606,2.7247515,"['déposé', 'plainte', 'juin', 'tapage', 'envoyé', 'plainte', 'sous', 'préfecture', 'mairie', 'commissariat', 'douai', 'logements', 'sociaux', 'seuls', 'avoir', 'pris', 'compte', 'plaintes', 'sous', 'préfecture', 'commissariat', 'reste', 'néant', 'total', 'remercies', 'ça']",Négatif,plainte sous préfecture commissariat
Commissariat de Police de Douai,Je trouve le personnel très désagréable et long.. Même si vous avez rien fait il vous propose une chambre car ils s'ennuie :) le café fut pas dégueulasse par contre les chambres sont très sales mais bon c'est gratuit ont va pas s'en peindre 😁 …,"150 Rue Saint-Sulpice, 59500 Douai",il y a 1 an, Hauts-de-France,50.1024606,2.7247515,"['trouve', 'personnel', 'très', 'désagréable', 'long', 'si', 'rien', 'fait', 'propose', 'chambre', 'car', 'ennuie', 'café', 'dégueulasse', 'contre', 'chambres', 'très', 'sales', 'bon', 'gratuit', 'va', 'peindre']",Négatif,très chambre trouve personnel
Commissariat de Police de Douai,Je mets 1 étoile car je ne peux pas mettre moins mais n’aller surtout pas à ce poste de police!! Des incompétents. Comme dans un précédent commentaire l’attente est interminable (2h pour ma part) et toujours des vas et viens des agents mais …,"150 Rue Saint-Sulpice, 59500 Douai",il y a 2 ans, Hauts-de-France,50.1024606,2.7247515,"['mets', 'étoile', 'car', 'peux', 'mettre', 'moins', 'aller', 'surtout', 'poste', 'police', 'incompétents', 'comme', 'précédent', 'commentaire', 'attente', 'interminable', 'part', 'toujours', 'vas', 'viens', 'agents']",Négatif,mets étoile car peux
